Dataset Name,Path Type,Acceleration Type,Path Direction,Path Number,Sample Rate,Prediction Horizon,Prediction Model,Angular Avg. Window,Linear Avg. Window,Average ADE,Average ADE (Normalized),Average FDE,Average FDE (Normalized)
IL_C_F_RCW_1,IL_C,F,RCW,1,10hz,8,CV,,8,23.14184271911923,3.1285787373883336,48.69480893502658,0.8187951542426588
IL_C_A_RCCW_2,IL_C,A,RCCW,2,full,8,CV,,8,8.625956924170692,2.034436098380611,17.372425660586913,0.49697313575628366
IL_C_A_RCCW_2,IL_C,A,RCCW,2,10hz,8,CV,,8,31.783766912958114,3.8969259244419874,63.83993544117262,0.9675017488867301
IL_C_A_RCCW_3,IL_C,A,RCCW,3,full,8,CV,,8,7.371234132037952,1.929143139617951,14.08519643208323,0.4504808070932793
IL_C_A_RCCW_3,IL_C,A,RCCW,3,10hz,8,CV,,8,26.582444459155568,3.298353328354343,53.625499906930315,0.8389564236159889
IL_C_A_RCCW_1,IL_C,A,RCCW,1,full,8,CV,,8,8.113406464208198,2.0839712656996623,16.079572273755282,0.518108344130477
IL_C_A_RCCW_1,IL_C,A,RCCW,1,10hz,8,CV,,8,27.53653588418748,3.270722099446455,55.450864920672885,0.8665353409576524
IL_C_F_RCW_7,IL_C,F,RCW,7,full,8,CV,,8,7.862241565832805,1.8575071845430315,15.918442022591652,0.47920289364734053
IL_C_F_RCW_7,IL_C,F,RCW,7,10hz,8,CV,,8,28.49045636387213,3.5848932141428813,57.429948191716534,0.9135467751018427
IL_C_F_RCW_3,IL_C,F,RCW,3,full,8,CV,,8,7.862320782511037,1.9588090053849316,15.53654467626923,0.4796560096684682
IL_C_F_RCW_3,IL_C,F,RCW,3,10hz,8,CV,,8,27.238873880468418,3.521061897541798,54.95876016515548,0.895693672684285
IL_C_A_RCW_1,IL_C,A,RCW,1,full,8,CV,,8,9.382734213154006,2.059907562053084,19.230531992534072,0.5330998014742412
IL_C_A_RCW_1,IL_C,A,RCW,1,10hz,8,CV,,8,27.42593023827372,3.57292654933158,55.66599925870291,0.9848968778501637
IL_C_A_RCW_4,IL_C,A,RCW,4,full,8,CV,,8,8.130776302635327,1.9993934568237988,16.077566807493067,0.49393768487043443
IL_C_A_RCW_4,IL_C,A,RCW,4,10hz,8,CV,,8,26.860414127615996,3.6496593834320143,54.29972337106082,0.9222626073758889
IL_C_F_RCCW_2,IL_C,F,RCCW,2,full,8,CV,,8,6.396249312120898,2.049881319669062,12.394869578472386,0.49369194715038084
IL_C_F_RCCW_2,IL_C,F,RCCW,2,10hz,8,CV,,8,21.605492476267152,2.883712600527407,43.99317459353938,0.7560304189805215
IL_C_F_RCW_5,IL_C,F,RCW,5,full,8,CV,,8,7.114743504326655,1.8932258909407205,13.970538726855299,0.5388522910382223
IL_C_F_RCW_5,IL_C,F,RCW,5,10hz,8,CV,,8,22.161422781314542,2.932267758249597,46.03834172116873,1.0103954285837586
SP_C_A_CCW_4,SP_C,A,CCW,4,full,8,CV,,8,5.848746860554711,1.6470661632892052,11.422787616102557,0.414482148621971
SP_C_A_CCW_4,SP_C,A,CCW,4,10hz,8,CV,,8,21.380956432870015,2.369996252872285,44.54389760420232,0.7029165911981186
SP_C_A_CW_4,SP_C,A,CW,4,full,8,CV,,8,7.713462513416962,2.6685030337077174,15.103383567227207,0.6146813951797251
SP_C_A_CW_4,SP_C,A,CW,4,10hz,8,CV,,8,23.097922819328012,4.123987431067927,45.71558527639441,0.9367876888363931
