Dataset Name,Path Type,Acceleration Type,Path Direction,Path Number,Sample Rate,Prediction Horizon,Prediction Model,Avg. Lin. Vel.,Average ADE,Average ADE (Normalized),Average FDE,Average FDE (Normalized)
VL_C_F_TD_4,VL_C,F,TD,4,full,4,CV,False,11.569795169196677,4.692449877196149,20.02246437030347,1.3565847344940025
VL_C_F_TD_4,VL_C,F,TD,4,10hz,4,CV,False,38.41822119563806,8.740237519333782,63.388163799961134,1.758874054676236
VL_C_A_TD_2,VL_C,A,TD,2,full,4,CV,False,17.65625837849747,4.338957855655593,28.178662263790343,0.9948389859130553
VL_C_A_TD_2,VL_C,A,TD,2,10hz,4,CV,False,25.464728639336027,3.0452996118120352,37.59783285644087,0.6099381969003684
VL_C_A_BU_2,VL_C,A,BU,2,full,4,CV,False,15.019842868900838,1.939403569201196,24.297249623046277,0.6833009852325537
VL_C_A_BU_2,VL_C,A,BU,2,10hz,4,CV,False,24.4188072442439,1.6062455152593464,32.221373954856986,0.37467760289157204
VL_C_F_BU_4,VL_C,F,BU,4,full,4,CV,False,13.979859963138905,3.328538016370542,23.227233092495414,0.9690185841441046
VL_C_F_BU_4,VL_C,F,BU,4,10hz,4,CV,False,38.73526888866212,3.0966918714599214,58.08161602439471,0.8893609789420024
VL_C_F_BU_3,VL_C,F,BU,3,full,4,CV,False,10.112411966563236,4.099432402686919,17.293232640028386,0.9826010636309023
VL_C_F_BU_3,VL_C,F,BU,3,10hz,4,CV,False,28.468154115513048,3.7991585854030694,45.38365886727275,0.9761643262178166
VL_C_F_BU_2,VL_C,F,BU,2,full,4,CV,False,10.593271024266539,3.45450179231799,17.553829848855525,0.9111159970367995
VL_C_F_BU_2,VL_C,F,BU,2,10hz,4,CV,False,26.455827815015223,4.162530403393313,42.30752890977915,1.0399844233067284
HL_C_F_RL_4,HL_C,F,RL,4,full,4,CV,False,17.975486985896218,3.611239952711373,27.347142288903477,0.9932434960459007
HL_C_F_RL_4,HL_C,F,RL,4,10hz,4,CV,False,21.601694488660833,2.8089305141866934,31.404776680015352,0.6954668671038015
HL_C_A_RL_2,HL_C,A,RL,2,full,4,CV,False,12.205563650972135,1.9441199285397301,18.72226241986176,0.6183971870899466
HL_C_A_RL_2,HL_C,A,RL,2,10hz,4,CV,False,23.584141584376795,1.3263494586431248,36.636085489979614,0.5083666303276922
HL_C_F_RL_3,HL_C,F,RL,3,full,4,CV,False,12.857971513178269,2.4098475761074805,19.137261980023496,0.7181241588530113
HL_C_F_RL_3,HL_C,F,RL,3,10hz,4,CV,False,21.059228661186125,3.014664598699425,31.194117972205465,0.5241625009669885
HL_C_F_RL_1,HL_C,F,RL,1,full,4,CV,False,11.385310965479746,3.1439353000168286,17.686462017153687,0.8544065413825369
HL_C_F_RL_1,HL_C,F,RL,1,10hz,4,CV,False,21.85080604134602,2.228652697584693,32.65559882785559,0.6365725680911357
HL_C_A_LR_1,HL_C,A,LR,1,full,4,CV,False,11.715881186987765,2.4598724284824907,18.271085832812446,0.7275928875459808
HL_C_A_LR_1,HL_C,A,LR,1,10hz,4,CV,False,27.80001648706819,1.9990953686198294,40.761192098753,0.6449554481022884
HL_C_A_RL_3,HL_C,A,RL,3,full,4,CV,False,11.816256000545836,2.444720920205926,17.652576107368695,0.7175002657877737
HL_C_A_RL_3,HL_C,A,RL,3,10hz,4,CV,False,22.407867621278232,1.6501897956602807,35.896591817882744,0.6084215129610432
HL_C_F_LR_1,HL_C,F,LR,1,full,4,CV,False,10.010200241416774,2.448249115224976,16.055605254968054,0.869806027146643
HL_C_F_LR_1,HL_C,F,LR,1,10hz,4,CV,False,22.76580358506326,3.047856721790252,33.696818985572094,0.7085274869965278
HL_C_F_LR_3,HL_C,F,LR,3,full,4,CV,False,11.080800014357777,2.6299561485468392,17.564863131349092,0.7578248918473682
HL_C_F_LR_3,HL_C,F,LR,3,10hz,4,CV,False,19.639323807200768,1.3972360518191085,29.08386099745343,0.4723611172393494
HL_C_F_LR_4,HL_C,F,LR,4,full,4,CV,False,10.470160247987721,2.8946498384168726,16.03700788028952,0.8425867536956778
HL_C_F_LR_4,HL_C,F,LR,4,10hz,4,CV,False,18.843400160486894,2.278057093707465,28.1705274912077,0.6263175794524327
HL_C_A_LR_3,HL_C,A,LR,3,full,4,CV,False,11.631335535878414,3.408778036779375,17.85887630650106,0.8777786761663081
HL_C_A_LR_3,HL_C,A,LR,3,10hz,4,CV,False,20.39285537113473,1.8308148258271828,31.57511558234525,0.594624784157776
HL_C_A_LR_2,HL_C,A,LR,2,full,4,CV,False,12.641372935505592,2.067065311933543,19.112138349826292,0.6956072893857007
HL_C_A_LR_2,HL_C,A,LR,2,10hz,4,CV,False,22.868300188417408,1.65592933854534,35.07675731690959,0.5666249009270302
